Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10078.jpg;32;1287549;1157743664;207;1159031420;3218.872;2894359.000;0.517;2897578.500
Placass10081.jpg;31;1277304;1157852009;205;1159129518;3193.260;2894630.000;0.512;2897823.750
Placass10088.jpg;31;1280638;1157575349;193;1158856180;3201.595;2893938.250;0.482;2897140.250
Placass10090.jpg;31;1279112;1157771001;197;1159050310;3197.780;2894427.500;0.493;2897625.750
Placass10096.jpg;32;1274718;1157712285;207;1158987210;3186.795;2894280.500;0.517;2897468.250
Placass10124.jpg;32;1275950;1157687355;209;1158963514;3189.875;2894218.500;0.522;2897408.750
Placass10157.jpg;31;1280126;1157633649;203;1158913978;3200.315;2894084.250;0.507;2897285.000
Placass10164.jpg;32;1272886;1157456913;197;1158729996;3182.215;2893642.250;0.493;2896825.000
Placass10175.jpg;32;1277524;1157763089;249;1159040862;3193.810;2894407.750;0.623;2897602.250
Placass10210.jpg;31;1280356;1157599777;199;1158880332;3200.890;2893999.250;0.498;2897201.000
Placass10220.jpg;32;1275158;1157584121;195;1158859474;3187.895;2893960.250;0.488;2897148.750
Placass10249.jpg;32;1278912;1157556485;209;1158835606;3197.280;2893891.250;0.522;2897089.000
Placass10251.jpg;32;1283604;1157541917;201;1158825722;3209.010;2893854.750;0.502;2897064.250
Placass10259.jpg;32;1275430;1157651711;207;1158927348;3188.575;2894129.250;0.517;2897318.500
Placass10263.jpg;31;1276508;1157584769;263;1158861540;3191.270;2893962.000;0.658;2897154.000
Placass10301.jpg;32;1280684;1157596481;209;1158877374;3201.710;2893991.250;0.522;2897193.250
Placass10312.jpg;31;1274754;1157729615;195;1159004564;3186.885;2894324.000;0.488;2897511.500
Placass10328.jpg;32;1276764;1157700901;281;1158977946;3191.910;2894252.250;0.702;2897444.750
Placass10331.jpg;32;1280769;1157647740;227;1158928736;3201.923;2894119.500;0.567;2897321.750
Placass10372.jpg;31;1281091;1157681854;207;1158963152;3202.728;2894204.250;0.517;2897408.000
Placass10376.jpg;32;1275780;1157644215;211;1158920206;3189.450;2894110.250;0.527;2897300.500
Placass10378.jpg;31;1276764;1157586621;231;1158863616;3191.910;2893966.500;0.577;2897159.000
Placass10381.jpg;32;1277401;1157633840;209;1158911450;3193.502;2894084.500;0.522;2897278.500
Placass10384.jpg;32;1282483;1157662430;207;1158945120;3206.208;2894156.000;0.517;2897362.750
Placass10389.jpg;32;1278710;1157663485;227;1158942422;3196.775;2894158.750;0.567;2897356.000
Placass10395.jpg;32;1277276;1157586877;211;1158864364;3193.190;2893967.000;0.527;2897160.750
Placass10397.jpg;33;1278796;1157487711;205;1158766712;3196.990;2893719.500;0.512;2896916.750
Placass10400.jpg;32;1279876;1157568893;209;1158848978;3199.690;2893922.000;0.522;2897122.500
Placass10405.jpg;33;1273612;1157556525;273;1158830410;3184.030;2893891.250;0.683;2897076.250
Placass10417.jpg;31;1275306;1157626397;287;1158901990;3188.265;2894066.000;0.717;2897255.000
Placass10422.jpg;31;1276744;1157665241;207;1158942192;3191.860;2894163.000;0.517;2897355.500
Placass10429.jpg;32;1273420;1157810519;207;1159084146;3183.550;2894526.500;0.517;2897710.500
Placass10431.jpg;32;1271981;1157676660;205;1158948846;3179.953;2894191.500;0.512;2897372.250
Placass10435.jpg;31;1267636;1157640859;273;1158908768;3169.090;2894102.000;0.683;2897271.750
Placass10453.jpg;32;1275564;1157706281;195;1158982040;3188.910;2894265.750;0.488;2897455.000
Placass10461.jpg;32;1280668;1157642633;209;1158923510;3201.670;2894106.750;0.522;2897308.750
Placass10475.jpg;33;1281990;1157635657;207;1158917854;3204.975;2894089.250;0.517;2897294.750
Placass10480.jpg;31;1273542;1157665749;193;1158939484;3183.855;2894164.500;0.482;2897348.750
Placass10483.jpg;31;1271976;1157651749;205;1158923930;3179.940;2894129.250;0.512;2897309.750
Placass10491.jpg;32;1281474;1157667639;207;1158949320;3203.685;2894169.000;0.517;2897373.500
Placass10511.jpg;31;1277066;1157594315;197;1158871578;3192.665;2893985.750;0.493;2897179.000
Placass10515.jpg;32;1281006;1157526917;193;1158808116;3202.515;2893817.500;0.482;2897020.250
Placass10528.jpg;32;1278506;1157576537;203;1158855246;3196.265;2893941.500;0.507;2897138.250
Placass10534.jpg;31;1283213;1157615286;197;1158898696;3208.032;2894038.250;0.493;2897246.750
Placass10535.jpg;32;1272178;1157623609;195;1158895982;3180.445;2894059.000;0.488;2897240.000
Placass10543.jpg;32;1275270;1157651637;199;1158927106;3188.175;2894128.750;0.498;2897317.750
Placass10550.jpg;32;1279128;1157646093;205;1158925426;3197.820;2894115.000;0.512;2897313.500
Placass10553.jpg;32;1283494;1157766841;205;1159050540;3208.735;2894417.000;0.512;2897626.250
Placass10559.jpg;32;1275388;1157656117;207;1158931712;3188.470;2894140.250;0.517;2897329.250
Placass10573.jpg;32;1277520;1157601223;275;1158879018;3193.800;2894003.250;0.687;2897197.250
Placass10579.jpg;31;1272608;1157629997;213;1158902818;3181.520;2894074.750;0.533;2897257.000
