Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass11511.jpg;37;1276131;95588722;207;96865060;3190.328;238971.797;0.517;242162.656
Placass11545.jpg;39;1275038;95729615;305;97004958;3187.595;239324.047;0.762;242512.391
Placass11546.jpg;38;1280140;95751647;195;97031982;3200.350;239379.125;0.488;242579.969
Placass11568.jpg;39;1274962;95809147;203;97084312;3187.405;239522.859;0.507;242710.781
Placass11569.jpg;37;1279637;95827304;195;97107136;3199.093;239568.266;0.488;242767.844
Placass11578.jpg;38;1273798;95696381;207;96970386;3184.495;239240.969;0.517;242425.969
Placass11579.jpg;38;1273458;95642981;199;96916638;3183.645;239107.453;0.498;242291.609
Placass11594.jpg;38;1275016;95739039;209;97014264;3187.540;239347.594;0.522;242535.656
Placass11599.jpg;39;1274112;95895069;197;97169378;3185.280;239737.672;0.493;242923.437
Placass11617.jpg;37;1274241;95855286;209;97129736;3185.602;239638.219;0.522;242824.344
Placass11623.jpg;38;1274674;95714561;245;96989480;3186.685;239286.406;0.613;242473.703
Placass11653.jpg;38;1273864;95736683;207;97010754;3184.660;239341.703;0.517;242526.891
Placass11656.jpg;38;1279840;95705531;195;96985566;3199.600;239263.812;0.488;242463.922
Placass11659.jpg;38;1282935;95706982;207;96990124;3207.337;239267.469;0.517;242475.312
Placass11706.jpg;37;1278908;95841955;197;97121060;3197.270;239604.875;0.493;242802.641
Placass11707.jpg;38;1276328;95867773;229;97144330;3190.820;239669.437;0.572;242860.812
plaacaas1008.jpg;38;1279982;95660459;209;96940650;3199.955;239151.141;0.522;242351.625
plaacaas1009.jpg;39;1278464;95669971;207;96948642;3196.160;239174.922;0.517;242371.594
plaacaas1011.jpg;38;1279396;95762665;205;97042266;3198.490;239406.656;0.512;242605.656
plaacaas1012.jpg;38;1281272;95740577;197;97022046;3203.180;239351.437;0.493;242555.109
plaacaas1013.jpg;38;1280032;95882495;203;97162730;3200.080;239706.234;0.507;242906.828
plaacaas1014.jpg;36;1280212;95810063;195;97090470;3200.530;239525.172;0.488;242726.172
plaacaas1033.jpg;39;1279410;95796641;207;97076258;3198.525;239491.594;0.517;242690.656
plaacaas1038.jpg;38;1278710;95931091;207;97210008;3196.775;239827.719;0.517;243025.016
plaacaas1046.jpg;38;1278416;95834005;231;97112652;3196.040;239585.016;0.577;242781.641
plaacaas1054.jpg;38;1279576;95578113;209;96857898;3198.940;238945.281;0.522;242144.734
plaacaas1075.jpg;38;1279054;95763223;209;97042486;3197.635;239408.062;0.522;242606.219
plaacaas1100.jpg;39;1279994;95790727;231;97070952;3199.985;239476.828;0.577;242677.375
plaacaas1121.jpg;39;1279128;95728053;193;97007374;3197.820;239320.156;0.482;242518.437
plaacaas1132.jpg;38;1280114;95679845;201;96960160;3200.285;239199.625;0.502;242400.406
plaacaas1160.jpg;39;1277689;95586352;201;96864242;3194.222;238965.875;0.502;242160.594
plaacaas1162.jpg;39;1281180;95527781;213;96809174;3202.950;238819.453;0.533;242022.937
plaacaas1179.jpg;38;1280172;95747313;193;97027678;3200.430;239368.281;0.482;242569.203
plaacaas1190.jpg;38;1282066;95752475;207;97034748;3205.165;239381.172;0.517;242586.891
plaacaas1191.jpg;37;1277883;95713544;321;96991748;3194.708;239283.875;0.803;242479.359
plaacaas1199.jpg;36;1278966;95525963;207;96805136;3197.415;238814.906;0.517;242012.828
plaacaas1211.jpg;38;1278984;95817643;209;97096836;3197.460;239544.109;0.522;242742.078
plaacaas1217.jpg;38;1279322;95606227;203;96885752;3198.305;239015.562;0.507;242214.391
plaacaas1220.jpg;38;1279888;95634409;273;96914570;3199.720;239086.031;0.683;242286.422
plaacaas1222.jpg;39;1280053;95692120;273;96972446;3200.132;239230.312;0.683;242431.125
plaacaas1236(1).jpg;38;1280786;95666699;195;96947680;3201.965;239166.750;0.488;242369.203
plaacaas1237(1).jpg;38;1281057;95810502;197;97091756;3202.642;239526.250;0.493;242729.406
plaacaas1252.jpg;38;1282338;95649019;195;96931552;3205.845;239122.531;0.488;242328.875
plaacaas1260.jpg;38;1279189;95690852;205;96970246;3197.973;239227.125;0.512;242425.609
plaacaas1293.jpg;38;1284646;95877411;207;97162264;3211.615;239693.531;0.517;242905.656
